train,station,time,day,weather,crowd
CSMT_FAST,Kanjurmarg,06:00,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Andheri,09:45,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,06:15,TUESDAY,CLEAR,LOW
CSMT_SLOW,Kanjurmarg,07:30,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Vashi,13:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,21:00,SATURDAY,CLEAR,LOW
CSMT_FAST,Kanjurmarg,20:15,THURSDAY,CLEAR,LOW
CSMT_SLOW,Bandra,17:00,SATURDAY,RAIN,HIGH
CSMT_FAST,CSMT,09:45,FRIDAY,RAIN,HIGH
CSMT_SLOW,Andheri,06:45,TUESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Dombivli,22:15,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,CSMT,09:45,TUESDAY,RAIN,HIGH
CSMT_SLOW,Andheri,06:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,23:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,19:00,SUNDAY,RAIN,HIGH
CSMT_FAST,Kalyan,16:00,MONDAY,CLOUDY,LOW
CSMT_FAST,Borivali,09:30,THURSDAY,RAIN,HIGH
CSMT_SLOW,Mulund,08:00,FRIDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,07:30,MONDAY,CLEAR,HIGH
CSMT_SLOW,Andheri,21:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,20:15,TUESDAY,CLEAR,HIGH
CSMT_FAST,Thane,15:00,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,19:00,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Thane,08:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,16:00,SATURDAY,CLEAR,LOW
CSMT_SLOW,Dombivli,10:30,SUNDAY,CLEAR,LOW
CSMT_FAST,Kurla,16:00,TUESDAY,CLOUDY,LOW
CSMT_SLOW,Kanjurmarg,17:15,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,11:45,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Vashi,07:15,MONDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,21:45,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,12:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Andheri,06:15,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,20:15,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,Dadar,13:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,07:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Ghatkopar,15:45,FRIDAY,CLEAR,MEDIUM
CSMT_FAST,Vashi,16:00,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,11:15,MONDAY,RAIN,HIGH
CSMT_SLOW,Virar,15:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Mulund,22:15,SUNDAY,CLEAR,LOW
CSMT_SLOW,Mulund,16:15,TUESDAY,RAIN,LOW
CSMT_FAST,Virar,17:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,14:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,17:45,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Bandra,06:00,TUESDAY,CLOUDY,LOW
CSMT_FAST,Vashi,15:30,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Mulund,15:45,MONDAY,RAIN,LOW
CSMT_SLOW,Kanjurmarg,08:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Bandra,09:00,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Dadar,19:00,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,10:45,FRIDAY,CLOUDY,LOW
CSMT_FAST,Byculla,16:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Mulund,11:45,SATURDAY,RAIN,LOW
CSMT_FAST,Bhandup,17:30,SUNDAY,RAIN,HIGH
CSMT_FAST,Dombivli,10:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,21:45,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Bandra,19:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Andheri,15:30,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Virar,06:45,TUESDAY,RAIN,HIGH
CSMT_FAST,Bandra,23:00,FRIDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,14:00,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Virar,17:15,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,12:30,SATURDAY,RAIN,LOW
CSMT_FAST,Byculla,08:30,MONDAY,RAIN,HIGH
CSMT_FAST,Byculla,18:00,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Bandra,23:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,20:00,SATURDAY,RAIN,LOW
CSMT_FAST,Kurla,20:30,THURSDAY,RAIN,LOW
CSMT_FAST,Kurla,07:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Kanjurmarg,18:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Byculla,05:45,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Bhandup,22:15,TUESDAY,RAIN,HIGH
CSMT_SLOW,Nerul,16:45,THURSDAY,CLEAR,HIGH
CSMT_FAST,Bhandup,21:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Thane,17:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,11:15,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Virar,08:15,TUESDAY,RAIN,HIGH
CSMT_SLOW,Kanjurmarg,21:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,23:30,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Vikhroli,07:45,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Nerul,05:15,FRIDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,08:15,TUESDAY,CLEAR,HIGH
CSMT_FAST,Nerul,16:00,FRIDAY,CLOUDY,LOW
CSMT_FAST,Dadar,07:30,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kanjurmarg,18:15,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Kurla,13:15,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,13:30,FRIDAY,CLOUDY,MEDIUM
CSMT_SLOW,Andheri,17:15,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,17:45,THURSDAY,RAIN,HIGH
CSMT_SLOW,Kurla,13:00,SUNDAY,RAIN,LOW
CSMT_SLOW,Panvel,08:30,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Vikhroli,18:00,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Dombivli,16:00,TUESDAY,CLEAR,LOW
CSMT_SLOW,Andheri,14:30,TUESDAY,CLEAR,LOW
CSMT_FAST,Dombivli,16:45,MONDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,20:00,TUESDAY,RAIN,LOW
CSMT_SLOW,Byculla,22:30,FRIDAY,CLEAR,HIGH
CSMT_FAST,Vashi,12:00,FRIDAY,RAIN,HIGH
CSMT_SLOW,Ghatkopar,18:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Virar,05:30,MONDAY,CLOUDY,LOW
CSMT_FAST,Borivali,11:00,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Nerul,07:45,SATURDAY,CLOUDY,HIGH
CSMT_SLOW,Bandra,09:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Kanjurmarg,13:45,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,21:15,TUESDAY,CLEAR,LOW
CSMT_FAST,Nerul,12:15,TUESDAY,RAIN,LOW
CSMT_FAST,Andheri,05:30,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,22:45,SUNDAY,CLOUDY,LOW
CSMT_FAST,Kalyan,16:15,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Panvel,12:15,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Bandra,22:15,THURSDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,12:45,TUESDAY,CLOUDY,LOW
CSMT_SLOW,Borivali,10:45,MONDAY,RAIN,MEDIUM
CSMT_SLOW,Panvel,11:15,SATURDAY,RAIN,LOW
CSMT_FAST,Andheri,16:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,CSMT,15:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,17:00,SUNDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,23:15,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Dombivli,05:30,THURSDAY,CLEAR,HIGH
CSMT_FAST,Kanjurmarg,08:15,MONDAY,CLEAR,HIGH
CSMT_FAST,Panvel,07:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,05:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Ghatkopar,10:45,FRIDAY,CLEAR,LOW
CSMT_SLOW,Andheri,21:30,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Nerul,21:15,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Kanjurmarg,17:00,FRIDAY,RAIN,HIGH
CSMT_SLOW,Dombivli,11:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Vikhroli,15:30,SATURDAY,CLEAR,LOW
CSMT_SLOW,Byculla,08:30,THURSDAY,RAIN,HIGH
CSMT_SLOW,Nerul,11:30,TUESDAY,CLEAR,HIGH
CSMT_FAST,Nerul,08:45,TUESDAY,RAIN,HIGH
CSMT_FAST,Vashi,06:15,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,Dadar,08:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,12:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Kalyan,08:30,THURSDAY,CLOUDY,HIGH
CSMT_SLOW,Ghatkopar,11:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Kanjurmarg,17:30,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Kanjurmarg,17:15,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,22:30,SATURDAY,CLOUDY,LOW
CSMT_FAST,Vashi,12:45,SUNDAY,RAIN,LOW
CSMT_SLOW,Mulund,17:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Nerul,21:45,SATURDAY,RAIN,LOW
CSMT_FAST,Dombivli,10:30,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,Ghatkopar,22:30,MONDAY,RAIN,MEDIUM
CSMT_FAST,Andheri,20:30,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Andheri,05:30,MONDAY,CLEAR,MEDIUM
CSMT_FAST,CSMT,06:45,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Nerul,07:00,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,12:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Ghatkopar,14:45,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Thane,17:30,MONDAY,RAIN,HIGH
CSMT_FAST,Andheri,08:30,SUNDAY,CLEAR,HIGH
CSMT_FAST,Ghatkopar,11:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,19:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,16:30,THURSDAY,CLEAR,LOW
CSMT_SLOW,CSMT,13:30,SATURDAY,CLEAR,LOW
CSMT_SLOW,Bhandup,19:45,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Thane,06:45,SUNDAY,CLEAR,LOW
CSMT_SLOW,Thane,07:00,MONDAY,RAIN,HIGH
CSMT_SLOW,Bandra,23:00,TUESDAY,CLOUDY,LOW
CSMT_SLOW,Thane,10:30,THURSDAY,RAIN,HIGH
CSMT_FAST,Andheri,21:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Dombivli,12:15,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Vikhroli,06:15,SATURDAY,RAIN,LOW
CSMT_FAST,Byculla,16:00,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Nerul,06:00,SATURDAY,CLEAR,LOW
CSMT_FAST,Kurla,06:45,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,08:15,SUNDAY,RAIN,HIGH
CSMT_FAST,CSMT,06:30,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,07:00,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,11:15,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Panvel,23:45,MONDAY,RAIN,MEDIUM
CSMT_SLOW,Panvel,23:15,THURSDAY,CLOUDY,MEDIUM
CSMT_FAST,Kurla,06:00,MONDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,16:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Dombivli,07:30,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,21:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Bandra,16:30,MONDAY,CLOUDY,MEDIUM
CSMT_SLOW,Dadar,17:45,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Borivali,21:00,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Thane,07:45,THURSDAY,RAIN,HIGH
CSMT_FAST,Vashi,09:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Vashi,19:00,MONDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,16:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,07:30,FRIDAY,CLEAR,HIGH
CSMT_FAST,Nerul,21:15,WEDNESDAY,RAIN,MEDIUM
CSMT_FAST,Andheri,17:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,CSMT,11:15,THURSDAY,RAIN,HIGH
CSMT_SLOW,Panvel,20:45,SATURDAY,RAIN,LOW
CSMT_FAST,Ghatkopar,09:30,SUNDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,16:30,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Nerul,13:00,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Kalyan,20:30,MONDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,14:30,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Byculla,15:15,SUNDAY,RAIN,LOW
CSMT_FAST,Bhandup,05:45,FRIDAY,RAIN,HIGH
CSMT_FAST,Dombivli,08:45,SATURDAY,CLEAR,HIGH
CSMT_FAST,Borivali,07:45,SUNDAY,RAIN,HIGH
CSMT_SLOW,Kanjurmarg,13:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Vashi,12:30,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Dadar,10:30,SATURDAY,CLEAR,LOW
CSMT_SLOW,Kurla,11:00,THURSDAY,CLOUDY,MEDIUM
CSMT_FAST,Andheri,20:45,TUESDAY,CLEAR,LOW
CSMT_FAST,Kanjurmarg,08:00,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,07:30,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Nerul,19:45,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Bandra,19:15,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Thane,07:15,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kalyan,23:30,WEDNESDAY,RAIN,LOW
CSMT_FAST,Thane,13:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Bandra,19:15,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Byculla,22:15,SATURDAY,CLEAR,LOW
CSMT_FAST,CSMT,13:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,15:15,SUNDAY,RAIN,LOW
CSMT_SLOW,Kalyan,17:45,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Byculla,13:00,TUESDAY,RAIN,MEDIUM
CSMT_FAST,Dombivli,06:30,TUESDAY,CLOUDY,LOW
CSMT_FAST,Kanjurmarg,21:00,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Kanjurmarg,09:15,MONDAY,CLEAR,HIGH
CSMT_FAST,Vikhroli,10:45,WEDNESDAY,CLOUDY,LOW
CSMT_SLOW,Kurla,11:45,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Virar,06:30,MONDAY,RAIN,HIGH
CSMT_SLOW,Borivali,06:45,THURSDAY,RAIN,MEDIUM
CSMT_FAST,Bhandup,10:45,THURSDAY,CLOUDY,LOW
CSMT_SLOW,Byculla,20:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Thane,09:30,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Virar,13:15,SUNDAY,RAIN,LOW
CSMT_FAST,Dombivli,05:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Dadar,19:00,FRIDAY,CLOUDY,HIGH
CSMT_SLOW,Kanjurmarg,05:45,SATURDAY,RAIN,LOW
CSMT_SLOW,Kalyan,08:30,THURSDAY,CLEAR,HIGH
CSMT_FAST,Byculla,08:30,FRIDAY,RAIN,HIGH
CSMT_FAST,Panvel,22:15,THURSDAY,RAIN,LOW
CSMT_FAST,Bhandup,18:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Mulund,08:30,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Andheri,21:45,FRIDAY,CLEAR,MEDIUM
CSMT_SLOW,Vashi,14:30,TUESDAY,CLEAR,HIGH
CSMT_FAST,Virar,23:15,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Mulund,13:45,FRIDAY,RAIN,MEDIUM
CSMT_FAST,Thane,22:45,WEDNESDAY,RAIN,LOW
CSMT_FAST,Dadar,05:45,WEDNESDAY,RAIN,LOW
CSMT_SLOW,Thane,12:00,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Kanjurmarg,13:15,SATURDAY,CLEAR,LOW
CSMT_FAST,Virar,08:45,MONDAY,RAIN,HIGH
CSMT_SLOW,Andheri,14:00,WEDNESDAY,CLOUDY,MEDIUM
CSMT_FAST,Panvel,22:45,THURSDAY,CLOUDY,MEDIUM
CSMT_SLOW,Dadar,22:30,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Borivali,13:00,MONDAY,CLOUDY,MEDIUM
CSMT_FAST,Bhandup,22:00,MONDAY,RAIN,MEDIUM
CSMT_FAST,Dadar,06:15,SATURDAY,CLOUDY,LOW
CSMT_FAST,Virar,05:15,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,18:30,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Nerul,05:15,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Virar,17:30,TUESDAY,CLEAR,HIGH
CSMT_FAST,Borivali,17:15,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Ghatkopar,12:45,SUNDAY,CLOUDY,LOW
CSMT_FAST,Vikhroli,05:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Kalyan,05:30,SUNDAY,CLOUDY,LOW
CSMT_FAST,Borivali,15:00,MONDAY,CLOUDY,LOW
CSMT_SLOW,CSMT,10:45,WEDNESDAY,CLEAR,LOW
CSMT_SLOW,Dadar,05:45,SATURDAY,CLOUDY,LOW
CSMT_FAST,CSMT,07:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Ghatkopar,13:15,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Mulund,14:00,THURSDAY,CLEAR,MEDIUM
CSMT_SLOW,Byculla,05:00,TUESDAY,CLEAR,MEDIUM
CSMT_SLOW,Bhandup,14:15,TUESDAY,CLOUDY,HIGH
CSMT_FAST,Kalyan,22:15,FRIDAY,CLOUDY,HIGH
CSMT_FAST,Virar,18:15,THURSDAY,RAIN,HIGH
CSMT_FAST,Mulund,13:30,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Dombivli,17:30,SATURDAY,CLEAR,HIGH
CSMT_SLOW,Bhandup,23:45,SUNDAY,CLEAR,LOW
CSMT_FAST,Vikhroli,13:15,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,19:45,MONDAY,CLOUDY,HIGH
CSMT_FAST,Kurla,09:15,SATURDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,18:00,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Vikhroli,21:15,TUESDAY,CLOUDY,MEDIUM
CSMT_FAST,Nerul,15:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Byculla,11:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Dombivli,08:45,SATURDAY,RAIN,HIGH
CSMT_FAST,Bandra,06:15,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,07:00,WEDNESDAY,CLOUDY,HIGH
CSMT_SLOW,Bandra,18:45,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,18:45,FRIDAY,CLEAR,HIGH
CSMT_FAST,Panvel,16:00,MONDAY,RAIN,LOW
CSMT_FAST,Bhandup,20:45,FRIDAY,RAIN,LOW
CSMT_SLOW,Thane,13:45,TUESDAY,CLEAR,LOW
CSMT_FAST,Thane,23:00,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Panvel,15:15,SATURDAY,CLEAR,LOW
CSMT_FAST,CSMT,19:30,THURSDAY,RAIN,HIGH
CSMT_SLOW,Vashi,11:45,SATURDAY,CLEAR,LOW
CSMT_SLOW,Byculla,05:45,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,17:00,MONDAY,RAIN,HIGH
CSMT_SLOW,Virar,09:00,SATURDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,20:15,FRIDAY,RAIN,MEDIUM
CSMT_SLOW,Thane,16:00,THURSDAY,RAIN,MEDIUM
CSMT_SLOW,Kalyan,10:15,SUNDAY,RAIN,LOW
CSMT_FAST,Bhandup,11:30,THURSDAY,CLEAR,LOW
CSMT_SLOW,Thane,23:30,FRIDAY,CLEAR,HIGH
CSMT_FAST,Thane,19:15,SUNDAY,RAIN,HIGH
CSMT_SLOW,Nerul,18:30,SUNDAY,CLEAR,HIGH
CSMT_FAST,Bandra,08:15,SATURDAY,RAIN,HIGH
CSMT_SLOW,Nerul,15:00,MONDAY,CLOUDY,MEDIUM
CSMT_FAST,Bandra,18:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Andheri,15:00,WEDNESDAY,RAIN,MEDIUM
CSMT_SLOW,Virar,10:30,THURSDAY,RAIN,LOW
CSMT_SLOW,Bandra,09:45,TUESDAY,CLEAR,HIGH
CSMT_FAST,Byculla,14:45,TUESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Nerul,17:15,TUESDAY,CLEAR,HIGH
CSMT_FAST,Andheri,07:45,MONDAY,CLEAR,HIGH
CSMT_SLOW,Vikhroli,14:00,MONDAY,RAIN,HIGH
CSMT_FAST,Panvel,18:30,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,20:30,WEDNESDAY,CLEAR,MEDIUM
CSMT_FAST,Thane,07:30,SUNDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,22:45,SATURDAY,RAIN,LOW
CSMT_FAST,Byculla,16:00,THURSDAY,CLEAR,HIGH
CSMT_FAST,Thane,10:30,THURSDAY,CLOUDY,LOW
CSMT_FAST,Nerul,06:00,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Mulund,18:30,SUNDAY,CLEAR,HIGH
CSMT_SLOW,CSMT,06:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Virar,18:45,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Borivali,17:00,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,CSMT,05:15,FRIDAY,CLEAR,LOW
CSMT_SLOW,Andheri,17:00,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,08:30,WEDNESDAY,CLOUDY,HIGH
CSMT_FAST,Byculla,07:30,WEDNESDAY,CLEAR,HIGH
CSMT_FAST,Kalyan,13:30,SUNDAY,CLEAR,LOW
CSMT_FAST,Kurla,11:30,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Ghatkopar,08:15,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Panvel,19:30,MONDAY,CLOUDY,HIGH
CSMT_SLOW,Bandra,05:30,THURSDAY,RAIN,LOW
CSMT_SLOW,Panvel,23:45,TUESDAY,CLEAR,HIGH
CSMT_SLOW,CSMT,13:30,SATURDAY,CLEAR,LOW
CSMT_FAST,Nerul,12:15,SUNDAY,CLOUDY,LOW
CSMT_SLOW,Nerul,07:00,FRIDAY,CLEAR,HIGH
CSMT_SLOW,Vashi,05:45,TUESDAY,CLEAR,LOW
CSMT_SLOW,CSMT,16:30,SUNDAY,RAIN,LOW
CSMT_SLOW,Dadar,21:45,WEDNESDAY,CLEAR,HIGH
CSMT_SLOW,Bandra,15:30,MONDAY,CLEAR,LOW
CSMT_FAST,CSMT,06:00,FRIDAY,CLEAR,MEDIUM
CSMT_SLOW,Mulund,05:30,FRIDAY,RAIN,LOW
CSMT_FAST,Borivali,09:00,WEDNESDAY,RAIN,HIGH
CSMT_FAST,Bandra,15:00,THURSDAY,CLEAR,HIGH
CSMT_SLOW,Andheri,15:45,TUESDAY,RAIN,MEDIUM
CSMT_SLOW,Nerul,08:15,THURSDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,11:15,MONDAY,CLEAR,MEDIUM
CSMT_FAST,Dadar,14:00,SUNDAY,CLEAR,LOW
CSMT_SLOW,Thane,17:15,FRIDAY,CLEAR,HIGH
CSMT_FAST,Virar,21:15,FRIDAY,CLEAR,LOW
CSMT_FAST,Vashi,22:00,TUESDAY,CLOUDY,LOW
CSMT_SLOW,Vashi,11:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Andheri,14:00,TUESDAY,RAIN,HIGH
CSMT_FAST,Bhandup,15:30,MONDAY,CLOUDY,LOW
CSMT_FAST,Mulund,12:30,FRIDAY,RAIN,HIGH
CSMT_FAST,Panvel,21:15,TUESDAY,CLOUDY,MEDIUM
CSMT_SLOW,Vashi,11:15,SUNDAY,CLEAR,LOW
CSMT_FAST,Thane,16:30,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Kurla,08:00,SATURDAY,CLOUDY,HIGH
CSMT_FAST,Bhandup,21:30,TUESDAY,CLOUDY,HIGH
CSMT_SLOW,Vikhroli,17:30,MONDAY,CLEAR,HIGH
CSMT_SLOW,Kurla,09:15,FRIDAY,RAIN,HIGH
CSMT_FAST,Bandra,19:00,WEDNESDAY,RAIN,HIGH
CSMT_SLOW,Dombivli,17:00,SATURDAY,CLOUDY,HIGH
CSMT_SLOW,Virar,23:00,SATURDAY,CLOUDY,LOW
CSMT_FAST,Kanjurmarg,16:15,TUESDAY,CLEAR,MEDIUM
CSMT_FAST,Bhandup,10:45,MONDAY,CLEAR,MEDIUM
CSMT_SLOW,Vikhroli,16:45,THURSDAY,RAIN,MEDIUM
CSMT_FAST,Kanjurmarg,21:15,WEDNESDAY,CLEAR,LOW
CSMT_FAST,Andheri,10:45,SATURDAY,CLOUDY,LOW
CSMT_SLOW,Andheri,15:45,FRIDAY,CLEAR,LOW
CSMT_SLOW,Virar,16:00,THURSDAY,CLEAR,MEDIUM
CSMT_FAST,Nerul,12:15,SUNDAY,CLOUDY,LOW
CSMT_FAST,Bandra,15:00,WEDNESDAY,CLOUDY,LOW
CSMT_FAST,Ghatkopar,22:15,MONDAY,RAIN,LOW
CSMT_SLOW,Vikhroli,06:00,FRIDAY,CLOUDY,LOW
